0,041145,85元富
0,041146,國票KH
0,041147,K6元大
0,041148,K7元大
0,041149,K8元大
0,041150,K9元大
0,041151,1R第一
0,041152,5W統一
0,041153,5X統一
0,041154,5Y統一
0,041155,5Z統一
0,041156,群益72
0,041157,86元富
0,041158,87元富
0,041159,康和CG
0,041160,康和CH
0,041161,康和CJ
0,041162,永豐E1
0,041163,永豐E2
0,041164,永豐E3
0,041165,JK中信
0,041166,JL中信
0,041167,6A統一
0,041168,NH凱基
0,041169,L3元大
0,041170,L4元大
0,041171,L5元大
0,041172,L6元大
0,041173,L7元大
0,041174,L8元大
0,041175,L9元大
0,041176,M1元大
0,041177,BG兆豐
0,041178,BH兆豐
0,041179,BJ兆豐
0,041180,BK兆豐
0,041181,BL兆豐
0,041182,BM兆豐
0,041183,BN兆豐
0,041184,BP兆豐
0,041185,BQ兆豐
0,041186,BR兆豐
0,041187,BS兆豐
0,041188,DH國泰
0,041189,DI國泰
0,041190,DJ國泰
0,041191,富邦LX
0,041192,富邦LY
0,041193,富邦MB
0,041194,群益77
0,041195,群益78
0,041196,群益79
0,041197,群益80
0,041198,群益81
0,041199,群益82
0,041200,群益83
0,041201,群益84
0,041202,M4元大
0,041203,M5元大
0,041204,M6元大
0,041205,M7元大
0,041206,N2元大
0,041207,N4元大
0,041208,N5元大
0,041209,N6元大
0,041210,永豐E5
0,041211,永豐E6
0,041212,永豐E7
0,041213,永豐E8
0,041214,永豐E9
0,041215,永豐F1
0,041216,永豐F2
0,041217,永豐F3
0,041218,永豐F4
0,041219,康和CK
0,041220,康和CL
0,041221,88元富
0,041222,89元富
0,041223,90元富
0,041224,91元富
0,041225,NP凱基
0,041226,NQ凱基
0,041227,日盛7G
0,041228,日盛7H
0,041229,6B統一
0,041230,6C統一
0,041231,6D統一
0,041232,6E統一
0,041233,6F統一
0,041234,6G統一
0,041235,6H統一
0,041236,6J統一
0,041237,群益90
0,041238,群益91
0,041239,群益92
0,041240,群益93
0,041241,富邦MC
0,041242,富邦MD
0,041243,富邦ME
0,041244,富邦MF
0,041245,富邦MG
0,041246,永昌H4
0,041247,永昌H5
0,041248,永昌H6
0,041249,永昌H7
0,041250,永昌H8
0,041251,X4元大
0,041252,X5元大
0,041253,X6元大
0,041254,6K統一
0,041255,6L統一
0,041256,康和CM
0,041257,93元富
0,041258,94元富
0,041259,95元富
0,041260,永豐F7
0,041261,永豐F8
0,041262,永豐F9
0,041263,永豐G1
0,041264,JQ中信
0,041265,JR中信
0,041266,群益94
0,041267,群益95
0,041268,群益96
0,041269,群益97
0,041270,NR凱基
0,041271,DM國泰
0,041272,富邦MK
0,041273,富邦ML
0,041274,富邦MM
0,041275,6M統一
0,041276,6N統一
0,041277,99元富
0,041278,1A元富
0,041279,1B元富
0,041280,Y1元大
0,041281,Y2元大
0,041282,Y4元大
0,041283,Y5元大
0,041284,Y6元大
0,041285,Y7元大
0,041286,Y8元大
0,041287,Y9元大
0,041288,Z1元大
0,041289,Z2元大
0,041290,大展K1
0,041291,大展K2
0,041292,DN國泰
0,041293,富邦MP
0,041294,富邦MQ
0,041295,富邦MR
0,041296,富邦MS
0,041297,富邦MT
0,041298,富邦MU
0,041299,富邦MV
0,041300,1B凱基
0,041301,2A凱基
0,041302,3A凱基
0,041303,5A凱基
0,041304,6A凱基
0,041305,7A凱基
0,041306,8A凱基
0,041307,9A凱基
0,041308,日盛7K
0,041309,BW兆豐
0,041310,BX兆豐
0,041311,BY兆豐
0,041312,BZ兆豐
0,041313,CA兆豐
0,041314,CB兆豐
0,041315,CC兆豐
0,041316,CD兆豐
0,041317,CE兆豐
0,041318,CF兆豐
0,041319,CG兆豐
0,041320,CH兆豐
0,041321,CJ兆豐
0,041322,CK兆豐
0,041323,CN兆豐
0,041324,CP兆豐
0,041325,群益AA
0,041326,群益AB
0,041327,群益AC
0,041328,群益AD
0,041329,群益AE
0,041330,群益AF
0,041331,群益AG
0,041332,富邦MW
0,041333,富邦MX
0,041334,富邦MY
0,041335,6R統一
0,041336,6S統一
0,041337,6T統一
0,041338,6U統一
0,041339,CR兆豐
0,041340,CS兆豐
0,041341,CV兆豐
0,041342,Z3元大
0,041343,Z4元大
0,041344,Z5元大
0,041345,日盛7L
0,041346,1F元富
0,041347,1G元富
0,041348,永豐G2
0,041349,永豐G3
0,041350,永豐G4
0,041351,永豐G5
0,041352,永豐G6
0,041353,6W統一
0,041354,6X統一
0,041355,6Y統一
0,041356,群益AS
0,041357,群益AT
0,041358,群益AU
0,041359,群益AV
0,041360,群益AW
0,041361,群益AX
0,041362,群益AY
0,041363,群益AZ
0,041364,06元大
0,041365,07元大
0,041366,09元大
0,041367,10元大
0,041368,11元大
0,041369,13元大
0,041370,14元大
0,041371,16元大
0,041372,17元大
0,041373,18元大
0,041374,DQ國泰
0,041375,富邦NC
0,041376,富邦ND
0,041377,富邦NE
0,041378,富邦NF
0,041379,富邦NG
0,041380,富邦NH
0,041381,富邦NJ
0,041382,富邦NK
0,041383,富邦NL
0,041384,富邦NM
0,041385,富邦NN
0,041386,富邦NP
0,041387,富邦NQ
0,041388,富邦NR
0,041389,富邦NS
0,041390,1L凱基
0,041391,1M凱基
0,041392,1N凱基
0,041393,1P凱基
0,041394,1Q凱基
0,041395,1R凱基
0,041396,1S凱基
0,041397,1T凱基
0,041398,1U凱基
0,041399,1W凱基
0,041400,1X凱基
0,041401,1Y凱基
0,041402,1Z凱基
0,041403,2B凱基
0,041404,2C凱基
0,041405,日盛7N
0,041406,日盛7P
0,041407,23元大
0,041408,24元大
0,041409,25元大
0,041410,26元大
0,041411,29元大
0,041412,30元大
0,041413,永豐H1
0,041414,永豐H2
0,041415,永豐H3
0,041416,永豐H4
0,041417,永豐H5
0,041418,永豐H6
0,041419,永豐H7
0,041420,永豐H8
0,041421,JS中信
0,041422,1S第一
0,041423,7B統一
0,041424,7C統一
0,041425,7D統一
0,041426,7E統一
0,041427,7F統一
0,041428,群益BD
0,041429,康和CR
0,041430,1M元富
0,041431,CX兆豐
0,041432,DA兆豐
0,041433,DB兆豐
0,041434,DC兆豐
0,041435,DD兆豐
0,041436,DE兆豐
0,041437,DF兆豐
0,041438,DG兆豐
0,041439,DH兆豐
0,041440,DJ兆豐
0,041441,2H凱基
0,041442,2J凱基
0,041443,2N凱基
0,041444,2P凱基
0,041445,2Q凱基
0,041446,2R凱基
0,041447,2S凱基
0,041448,2T凱基
0,041449,2U凱基
0,041450,2V凱基
0,041451,2W凱基
0,041452,日盛7Q
0,041453,日盛7R
0,041454,DR國泰
0,041455,富邦NV
0,041456,富邦NW
0,041457,富邦NX
0,041458,35元大
0,041459,37元大
0,041460,38元大
0,041461,40元大
0,041462,41元大
0,041463,42元大
0,041464,43元大
0,041465,44元大
0,041466,45元大
0,041467,48元大
0,041468,49元大
0,041469,群益BF
0,041470,永豐I1
0,041471,永豐I2
0,041472,永豐I3
0,041473,永豐I4
0,041474,永豐I5
0,041475,永豐I6
0,041476,永豐I7
0,041477,永豐I8
0,041478,永豐I9
0,041479,DP兆豐
0,041480,DQ兆豐
0,041481,DR兆豐
0,041482,DS兆豐
0,041483,DT兆豐
0,041484,DU兆豐
0,041485,DV兆豐
0,041486,DW兆豐
0,041487,DX兆豐
0,041488,DY兆豐
0,041489,1N元富
0,041490,1P元富
0,041491,1Q元富
0,041492,1R元富
0,041493,1S元富
0,041494,1T元富
0,041495,1U元富
0,041496,1V元富
0,041497,1W元富
0,041498,1X元富
0,041499,1Y元富
0,041500,7G統一
0,041501,7H統一
0,041502,7J統一
0,041503,7K統一
0,041504,7L統一
0,041505,7M統一
0,041506,7N統一
0,041507,3E凱基
0,041508,3H凱基
0,041509,3J凱基
0,041510,3L凱基
0,041511,3P凱基
0,041512,3R凱基
0,041513,3S凱基
0,041514,日盛7T
0,041515,玉山C6
0,041516,玉山C7
0,041517,DT國泰
0,041518,01富邦
0,041519,DZ兆豐
0,041520,2F元富
0,041521,2G元富
0,041522,永豐J2
0,041523,永豐J3
0,041524,永豐J4
0,041525,永豐J5
0,041526,永豐J6
0,041527,JU中信
0,041528,7Q統一
0,041529,50元大
0,041530,51元大
0,041531,52元大
0,041532,53元大
0,041533,群益BI
0,041534,日盛7V
0,041535,日盛7W
0,041536,4D凱基
0,041537,4E凱基
0,041538,4F凱基
0,041539,4G凱基
0,041540,4H凱基
0,041541,4J凱基
0,041542,4K凱基
0,041543,4N凱基
0,041544,4P凱基
0,041545,4Q凱基
0,041546,4R凱基
0,041547,4S凱基
0,041548,4T凱基
0,041549,4U凱基
0,041550,4V凱基
0,041551,DU國泰
0,041552,03富邦
0,041553,04富邦
0,041554,05富邦
0,041555,FA兆豐
0,041556,7R統一
0,041557,7S統一
0,041558,7T統一
0,041559,57元大
0,041560,60元大
0,041561,61元大
0,041562,62元大
0,041563,63元大
0,041564,64元大
0,041565,65元大
0,041566,66元大
0,041567,67元大
0,041568,康和CS
0,041569,2K元富
0,041570,永豐J9
0,041571,永豐K1
0,041572,永豐K2
0,041573,永豐K3
0,041574,永豐K4
0,041575,永豐K5
0,041576,永豐K6
0,041577,永豐K7
0,041578,永豐K8
0,041579,JW中信
0,041580,JX中信
0,041581,JY中信
0,041582,JZ中信
0,041583,KA中信
0,041584,KB中信
0,041585,KC中信
0,041586,KD中信
0,041587,KE中信
0,041588,5C凱基
0,041589,5D凱基
0,041590,5F凱基
0,041591,5G凱基
0,041592,5H凱基
0,041593,5J凱基
0,041594,5K凱基
0,041595,5L凱基
0,041596,5M凱基
0,041597,5N凱基
0,041598,5P凱基
0,041599,5Q凱基
0,041600,5R凱基
0,041601,5S凱基
0,041602,5T凱基
0,041603,5X凱基
0,041604,5Y凱基
0,041605,5Z凱基
0,041606,日盛7Z
0,041607,群益BK
0,041608,群益BL
0,041609,群益BM
0,041610,群益BN
0,041611,DV國泰
0,041612,DW國泰
0,041613,DX國泰
0,041614,DY國泰
0,041615,07富邦
0,041616,永豐K9
0,041617,永豐L1
0,041618,永豐L2
0,041619,永豐L3
0,041620,永豐L4
0,041621,7U統一
0,041622,7V統一
0,041623,7W統一
0,041624,7X統一
0,041625,7Y統一
0,041626,7Z統一
0,041627,68元大
0,041628,70元大
0,041629,71元大
0,041630,72元大
0,041631,73元大
0,041632,2M元富
0,041633,康和CT
0,041634,6D凱基
0,041635,6E凱基
0,041636,6F凱基
0,041637,6H凱基
0,041638,6J凱基
0,041639,6K凱基
0,041640,6L凱基
0,041641,6M凱基
0,041642,6P凱基
0,041643,日盛8A
0,041644,日盛8B
0,041645,群益BQ
0,041646,群益BR
0,041647,群益BS
0,041648,EB國泰
0,041649,EC國泰
0,041650,ED國泰
0,041651,EE國泰
0,041652,08富邦
0,041653,09富邦
0,041654,10富邦
0,041655,11富邦
0,041656,12富邦
0,041657,13富邦
0,041658,14富邦
0,041659,6T凱基
0,041660,6U凱基
0,041661,6V凱基
0,041662,6X凱基
0,041663,6Y凱基
0,041664,6Z凱基
0,041665,7B凱基
0,041666,7C凱基
0,041667,7G凱基
0,041668,日盛8C
0,041669,日盛8D
0,041670,群益BU
0,041671,群益BV
0,041672,康和CU
0,041673,2N元富
0,041674,2P元富
0,041675,2Q元富
0,041676,2R元富
0,041677,2S元富
0,041678,2T元富
0,041679,永豐L7
0,041680,KJ中信
0,041681,KK中信
0,041682,KL中信
0,041683,77元大
0,041684,78元大
0,041685,79元大
0,041686,80元大
0,041687,81元大
0,041688,82元大
0,041689,84元大
0,041690,85元大
0,041691,86元大
0,041692,87元大
0,041693,89元大
0,041694,臺銀94
0,041695,臺銀95
0,041696,臺銀96
0,041697,臺銀97
0,041698,1T第一
0,041699,1U第一
0,041700,1V第一
0,041701,8A統一
0,041702,8B統一
0,041703,8C統一
0,041704,8D統一
0,041705,8E統一
0,041706,EH國泰
0,041707,EI國泰
0,041708,18富邦
0,041709,19富邦
0,041710,20富邦
0,041711,8G統一
0,041712,8H統一
0,041713,永豐L9
0,041714,永豐M1
0,041715,永豐M2
0,041716,永豐M3
0,041717,FF兆豐
0,041718,FG兆豐
0,041719,FH兆豐
0,041720,1A元大
0,041721,1C元大
0,041722,92元大
0,041723,93元大
0,041724,94元大
0,041725,96元大
0,041726,97元大
0,041727,98元大
0,041728,2W元富
0,041729,2X元富
0,041730,2Y元富
0,041731,2Z元富
0,041732,3A元富
0,041733,7K凱基
0,041734,7L凱基
0,041735,7M凱基
0,041736,7N凱基
0,041737,7P凱基
0,041738,日盛8E
0,041739,日盛8F
0,041740,群益BY
0,041741,群益BZ
0,041742,玉山C8
0,041743,玉山C9
0,041744,EJ國泰
0,041745,22富邦
0,041746,23富邦
0,041747,24富邦
0,041748,25富邦
0,041749,26富邦
0,041750,27富邦
0,041751,28富邦
0,041752,29富邦
0,041753,30富邦
0,041754,8J統一
0,041755,8K統一
0,041756,8L統一
0,041757,8M統一
0,041758,8N統一
0,041759,8P統一
0,041760,8Q統一
0,041761,群益CE
0,041762,群益CF
0,041763,1E元大
0,041764,1F元大
0,041765,1G元大
0,041766,1K元大
0,041767,1L元大
0,041768,1N元大
0,041769,3D元富
0,041770,永豐M5
0,041771,永豐M6
0,041772,永豐M7
0,041773,永豐M8
0,041774,永豐M9
0,041775,永豐N1
0,041776,KN中信
0,041777,7V凱基
0,041778,7Y凱基
0,041779,7Z凱基
0,041780,8B凱基
0,041781,8C凱基
0,041782,8D凱基
0,041783,8F凱基
0,041784,日盛8H
0,041785,日盛8J
0,041786,日盛8K
0,041787,日盛8L
0,041788,34富邦
0,041789,35富邦
0,041790,36富邦
0,041791,37富邦
0,041792,38富邦
0,041793,1T元大
0,041794,1U元大
0,041795,1V元大
0,041796,1W元大
0,041797,1Y元大
0,041798,1Z元大
0,041799,2A元大
0,041800,2B元大
0,041801,1W第一
0,041802,1X第一
0,041803,8R統一
0,041804,8S統一
0,041805,8T統一
0,041806,8U統一
0,041807,8V統一
0,041808,8W統一
0,041809,8X統一
0,041810,8Y統一
0,041811,8Z統一
0,041812,9A統一
0,041813,9B統一
0,041814,FL兆豐
0,041815,FM兆豐
0,041816,FN兆豐
0,041817,FP兆豐
0,041818,FQ兆豐
0,041819,永豐N2
0,041820,永豐N3
0,041821,永豐N4
0,041822,永豐N5
0,041823,KQ中信
0,041824,大展K3
0,041825,大展K4
0,041826,大展K5
0,041827,大展K6
0,041828,3E元富
0,041829,群益CI
0,041830,群益CJ
0,041831,群益CK
0,041832,8G凱基
0,041833,8H凱基
0,041834,8J凱基
0,041835,8M凱基
0,041836,8N凱基
0,041837,8P凱基
0,041838,8R凱基
0,041839,8T凱基
0,041840,日盛8N
0,041841,日盛8P
0,041842,日盛8Q
0,041843,日盛8R
0,041844,玉山D3
0,041845,玉山D4
0,041846,玉山D5
0,041847,EN國泰
0,041848,EP國泰
0,041849,1Y第一
0,041850,1Z第一
0,041851,2A第一
0,041852,2B第一
0,041853,2C元大
0,041854,2E元大
0,041855,FR兆豐
0,041856,9E統一
0,041857,9F統一
0,041858,9G統一
0,041859,9H統一
0,041860,9J統一
0,041861,9K統一
0,041862,9L統一
0,041863,群益CP
0,041864,群益CQ
0,041865,永豐N6
0,041866,永豐N7
0,041867,3G元富
0,041868,3H元富
0,041869,3J元富
0,041870,3K元富
0,041871,3L元富
0,041872,3M元富
0,041873,8Y凱基
0,041874,9D凱基
0,041875,9G凱基
0,041876,9H凱基
0,041877,9M凱基
0,041878,9N凱基
0,041879,9P凱基
0,041880,9Q凱基
0,041881,日盛8U
0,041882,日盛8V
0,041883,日盛8W
0,041884,EQ國泰
0,041885,ER國泰
0,041886,40富邦
0,041887,41富邦
0,041888,42富邦
0,041889,43富邦
0,041890,44富邦
0,041891,45富邦
0,041892,46富邦
0,041893,47富邦
0,041894,48富邦
0,041895,2C第一
0,041896,2D第一
0,041897,2E第一
0,041898,2F第一
0,041899,2G第一
0,041900,2H第一
0,041901,2J第一
0,041902,2H元大
0,041903,9Q統一
0,041904,9R統一
0,041905,9S統一
0,041906,9T統一
0,041907,9U統一
0,041908,9V統一
0,041909,9S凱基
0,041910,9T凱基
0,041911,9U凱基
0,041912,9V凱基
0,041913,9W凱基
0,041914,9X凱基
0,041915,9Y凱基
0,041916,9Z凱基
0,041917,凱基01
0,041918,凱基02
0,041919,凱基03
0,041920,凱基04
0,041921,凱基05
0,041922,凱基06
0,041923,日盛8X
0,041924,日盛8Y
0,041925,亞東LV
0,041926,亞東LW
0,041927,亞東LX
0,041928,亞東LY
0,041929,亞東LZ
0,041930,亞東MA
0,041931,亞東MB
0,041932,亞東MC
0,041933,亞東MD
0,041934,亞東ME
0,041935,玉山D6
0,041936,玉山D7
0,041937,玉山D8
0,041938,玉山D9
0,041939,玉山E1
0,041940,ES國泰
0,041941,52富邦
0,041942,53富邦
0,041943,54富邦
0,041944,55富邦
0,041945,56富邦
0,041946,57富邦
0,041947,KR中信
0,041948,KS中信
0,041949,KT中信
0,041950,KU中信
0,041951,KV中信
0,041952,3Q元富
0,041953,3R元富
0,041954,3S元富
0,041955,3T元富
0,041956,3U元富
0,041957,3V元富
0,041958,3W元富
0,041959,3Y元富
0,041960,群益CS
0,041961,群益CT
0,041962,群益CU
0,041963,群益CV
0,041964,群益CW
0,041965,群益CX
0,041966,群益CZ
0,041967,2K第一
0,041968,9W統一
0,041969,群益DH
0,041970,群益DI
0,041971,群益DK
0,041972,4H元富
0,041973,4J元富
0,041974,4K元富
0,041975,4L元富
0,041976,永豐N9
0,041977,永豐AA
0,041978,永豐AB
0,041979,永豐AC
0,041980,永豐AD
0,041981,永豐AE
0,041982,永豐AF
0,041983,永豐AG
0,041984,永豐AH
0,041985,永豐AI
0,041986,KW中信
0,041987,KX中信
0,041988,KY中信
0,041989,KZ中信
0,041990,LA中信
0,041991,LB中信
0,041992,LC中信
0,041993,LD中信
0,041994,玉山E2
0,041995,玉山E3
0,041996,玉山E4
0,041997,玉山E5
0,041998,玉山E6
0,041999,58富邦
0,042000,59富邦
0,042001,60富邦
0,042002,61富邦
0,042003,62富邦
0,042004,63富邦
0,042005,2K元大
0,042006,凱基08
0,042007,凱基09
0,042008,凱基10
0,042009,凱基11
0,042010,凱基12
0,042011,凱基13
0,042012,凱基14
0,042013,凱基15
0,042014,日盛9A
0,042015,日盛9B
0,042016,日盛9C
0,042017,日盛9D
0,042018,亞東MM
0,042019,亞東MN
0,042020,亞東MP
0,042021,亞東MQ
0,042022,亞東MR
0,042023,亞東MS
0,042024,亞東MT
0,042025,亞東MU
0,042026,亞東MV
0,042027,亞東MW
0,042028,亞東MX
0,042029,亞東MY
0,042030,亞東MZ
0,042031,亞東NA
0,042032,亞東NB
0,042033,9X統一
0,042034,9Y統一
0,042035,9Z統一
0,042036,統一AA
0,042037,2X元大
0,042038,2Z元大
0,042039,3A元大
0,042040,3B元大
0,042041,3E元大
0,042042,3F元大
0,042043,3G元大
0,042044,3H元大
0,042045,3I元大
0,042046,3J元大
0,042047,3K元大
0,042048,3L元大
0,042049,3M元大
0,042050,永豐AL
0,042051,永豐AM
0,042052,永豐AN
0,042053,永豐AP
0,042054,永豐AQ
0,042055,FS兆豐
0,042056,FU兆豐
0,042057,FV兆豐
0,042058,FW兆豐
0,042059,FX兆豐
0,042060,FY兆豐
0,042061,FZ兆豐
0,042062,GA兆豐
0,042063,GB兆豐
0,042064,GC兆豐
0,042065,GD兆豐
0,042066,GE兆豐
0,042067,GF兆豐
0,042068,GG兆豐
0,042069,GH兆豐
0,042070,GJ兆豐
0,042071,GK兆豐
0,042072,GL兆豐
0,042073,GP兆豐
0,042074,GQ兆豐
0,042075,GR兆豐
0,042076,GS兆豐
0,042077,GT兆豐
0,042078,GU兆豐
0,042079,GV兆豐
0,042080,GW兆豐
0,042081,GX兆豐
0,042082,4P元富
0,042083,4Q元富
0,042084,4R元富
0,042085,4S元富
0,042086,4T元富
0,042087,4U元富
0,042088,4X元富
0,042089,日盛9E
0,042090,日盛9F
0,042091,日盛9G
0,042092,日盛9H
0,042093,日盛9J
0,042094,日盛9K
0,042095,日盛9L
0,042096,日盛9M
0,042097,凱基16
0,042098,凱基17
0,042099,凱基18
0,042100,凱基19
0,042101,ET國泰
0,042102,EU國泰
0,042103,EV國泰
0,042104,66富邦
0,042105,67富邦
0,042106,68富邦
0,042107,2L第一
0,042108,2M第一
0,042109,2N第一
0,042110,2P第一
0,042111,2Q第一
0,042112,2R第一
0,042113,2S第一
0,042114,統一AB
0,042115,統一AC
0,042116,統一AD
0,042117,統一AE
0,042118,統一AF
0,042119,統一AG
0,042120,統一AH
0,042121,統一AJ
0,042122,統一AK
0,042123,統一AL
0,042124,統一AM
0,042125,統一AN
0,042126,統一AP
0,042127,統一AQ
0,042128,統一AR
0,042129,統一AS
0,042130,統一AT
0,042131,統一AU
0,042132,群益DP
0,042133,群益DQ
0,042134,群益DR
0,042135,日盛9N
0,042136,日盛9P
0,042137,日盛9Q
0,042138,日盛9R
0,042139,日盛9S
0,042140,日盛9T
0,042141,日盛9U
0,042142,日盛9V
0,042143,凱基23
0,042144,凱基24
0,042145,凱基25
0,042146,凱基26
0,042147,凱基27
0,042148,凱基28
0,042149,凱基29
0,042150,凱基30
0,042151,凱基31
0,042152,凱基32
0,042153,凱基33
0,042154,凱基34
0,042155,永豐AR
0,042156,永豐AS
0,042157,永豐AT
0,042158,永豐AU
0,042159,永豐AV
0,042160,永豐AW
0,042161,永豐AX
0,042162,永豐AY
0,042163,永豐AZ
0,042164,永豐BA
0,042165,永豐BB
0,042166,永豐BC
0,042167,永豐BD
0,042168,永豐BE
0,042169,永豐BF
0,042170,永豐BG
0,042171,永豐BH
0,042172,永豐BI
0,042173,永豐BJ
0,042174,永豐BK
0,042175,LG中信
0,042176,LH中信
0,042177,LJ中信
0,042178,LK中信
0,042179,LL中信
0,042180,LM中信
0,042181,LN中信
0,042182,3P元大
0,042183,3S元大
0,042184,3U元大
0,042185,3V元大
0,042186,3Y元大
0,042187,3Z元大
0,042188,4A元大
0,042189,4D元大
0,042190,4E元大
0,042191,4G元大
0,042192,4H元大
0,042193,4I元大
0,042194,4J元大
0,042195,4K元大
0,042196,4M元大
0,042197,4N元大
0,042198,4P元大
0,042199,4Q元大
0,042200,4R元大
0,042201,4T元大
0,042202,4V元大
0,042203,4W元大
0,042204,4Z元大
0,042205,5B元大
0,042206,5C元大
0,042207,5F元大
0,042208,5G元大
0,042209,5H元大
0,042210,宏遠01
0,042211,宏遠02
0,042212,康和CV
0,042213,康和CW
0,042214,國票KJ
0,042215,國票KK
0,042216,國票KL
0,042217,國票KM
0,042218,國票KN
0,042219,國票KP
0,042220,國票KQ
0,042221,國票KR
0,042222,國票KS
0,042223,國票KT
0,042224,5C元富
0,042225,5D元富
0,042226,5F元富
0,042227,5G元富
0,042228,5H元富
0,042229,5J元富
0,042230,5K元富
0,042231,5L元富
0,042232,5M元富
0,042233,5N元富
0,042234,5P元富
0,042235,5Q元富
0,042236,EX國泰
0,042237,EY國泰
0,042238,EZ國泰
0,042239,FA國泰
0,042240,FB國泰
0,042241,FC國泰
0,042242,FD國泰
0,042243,70富邦
0,042244,71富邦
0,042245,72富邦
0,042246,73富邦
0,042247,74富邦
0,042248,75富邦
0,042249,76富邦
0,042250,77富邦
0,042251,78富邦
0,042252,79富邦
0,042253,80富邦
0,042254,81富邦
0,042255,82富邦
0,042256,83富邦
0,042257,84富邦
0,042258,85富邦
0,042259,統一AX
0,042260,統一AY
0,042261,統一AZ
0,042262,統一BA
0,042263,群益DU
0,042264,群益DV
0,042265,群益DW
0,042266,群益DX
0,042267,群益DY
0,042268,群益DZ
0,042269,群益EA
0,042270,群益EB
0,042271,群益EC
0,042272,群益ED
0,042273,日盛9X
0,042274,凱基36
0,042275,凱基37
0,042276,凱基38
0,042277,凱基39
0,042278,凱基40
0,042279,凱基41
0,042280,凱基43
0,042281,凱基44
0,042282,凱基45
0,042283,凱基46
0,042284,5N元大
0,042285,5P元大
0,042286,5Q元大
0,042287,5S元大
0,042288,5T元大
0,042289,5V元大
0,042290,5Z元大
0,042291,6A元大
0,042292,6B元大
0,042293,6C元大
0,042294,永豐BL
0,042295,永豐BM
0,042296,永豐BN
0,042297,永豐BP
0,042298,永豐BQ
0,042299,永豐BR
0,042300,永豐BS
0,042301,永豐BT
0,042302,永豐BU
0,042303,永豐BV
0,042304,康和CX
0,042305,康和CY
0,042306,國票KU
0,042307,國票KV
0,042308,5W元富
0,042309,5X元富
0,042310,5Y元富
0,042311,5Z元富
0,042312,6A元富
0,042313,6D元富
0,042314,6E元富
0,042315,6F元富
0,042316,6G元富
0,042317,玉山E7
0,042318,FF國泰
0,042319,FG國泰
0,042320,86富邦
0,042321,統一BC
0,042322,統一BD
0,042323,日盛9Y
0,042324,日盛9Z
0,042325,日盛A1
0,042326,凱基54
0,042327,凱基55
0,042328,凱基56
0,042329,凱基57
0,042330,凱基58
0,042331,凱基59
0,042332,凱基61
0,042333,凱基63
0,042334,凱基64
0,042335,群益EI
0,042336,群益EJ
0,042337,群益EK
0,042338,群益EL
0,042339,群益EM
0,042340,群益EN
0,042341,群益EP
0,042342,群益EQ
0,042343,群益ES
0,042344,群益EU
0,042345,群益EW
0,042346,群益EY
0,042347,永昌H9
0,042348,永昌J1
0,042349,永昌J2
0,042350,永昌J3
0,042351,永昌J4
0,042352,永昌J5
0,042353,6M元富
0,042354,6N元富
0,042355,6P元富
0,042356,6Q元富
0,042357,6R元富
0,042358,6S元富
0,042359,6T元富
0,042360,6U元富
0,042361,6V元富
0,042362,6W元富
0,042363,6X元富
0,042364,6Y元富
0,042365,6Z元富
0,042366,6N元大
0,042367,6P元大
0,042368,6Q元大
0,042369,6R元大
0,042370,6S元大
0,042371,6T元大
0,042372,6U元大
0,042373,6V元大
0,042374,6W元大
0,042375,6Y元大
0,042376,6Z元大
0,042377,7B元大
0,042378,7C元大
0,042379,7D元大
0,042380,7E元大
0,042381,7F元大
0,042382,LQ中信
0,042383,LR中信
0,042384,LS中信
0,042385,LT中信
0,042386,大展K7
0,042387,大展K8
0,042388,大展K9
0,042389,大展L1
0,042390,永豐CA
0,042391,永豐CB
0,042392,永豐CC
0,042393,永豐CD
0,042394,玉山E8
0,042395,FH國泰
0,042396,FI國泰
0,042397,88富邦
0,042398,89富邦
0,042399,90富邦
0,042400,91富邦
0,042401,92富邦
0,042402,統一BE
0,042403,統一BF
0,042404,統一BG
0,042405,統一BH
0,042406,統一BJ
0,042407,統一BK
0,042408,統一BL
0,042409,群益FC
0,042410,群益FD
0,042411,群益FE
0,042412,HD兆豐
0,042413,HE兆豐
0,042414,HF兆豐
0,042415,HG兆豐
0,042416,HH兆豐
0,042417,HJ兆豐
0,042418,HK兆豐
0,042419,HL兆豐
0,042420,HM兆豐
0,042421,HN兆豐
0,042422,HP兆豐
0,042423,HQ兆豐
0,042424,HW兆豐
0,042425,HX兆豐
0,042426,HY兆豐
0,042427,HZ兆豐
0,042428,JA兆豐
0,042429,JB兆豐
0,042430,JC兆豐
0,042431,7D元富
0,042432,7E元富
0,042433,7F元富
0,042434,7G元富
0,042435,7H元富
0,042436,7J元富
0,042437,7K元富
0,042438,7L元富
0,042439,7M元富
0,042440,LU中信
0,042441,永豐CH
0,042442,永豐CI
0,042443,永豐CJ
0,042444,永豐CK
0,042445,永豐CL
0,042446,永豐CM
0,042447,永豐CN
0,042448,永豐CP
0,042449,永豐CQ
0,042450,永豐CR
0,042451,7N元大
0,042452,7P元大
0,042453,7Q元大
0,042454,7R元大
0,042455,7S元大
0,042456,7T元大
0,042457,7W元大
0,042458,7X元大
0,042459,7Y元大
0,042460,8A元大
0,042461,8B元大
0,042462,凱基80
0,042463,凱基81
0,042464,凱基82
0,042465,凱基83
0,042466,凱基84
0,042467,凱基85
0,042468,凱基86
0,042469,凱基87
0,042470,凱基88
0,042471,凱基89
0,042472,凱基90
